,Title,Section,URL,Act_Name,Date,Document Num,CompleteAct_URL,CompleteAct_DocNum,Headline
750,"Section 42(1)(c) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 42(1)(c),https://indiankanoon.org/doc/892445/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,892445,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (c)  seize such drug or substance and all materials used 
  "
751,"Section 29(b) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 29(b),https://indiankanoon.org/doc/178757/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,178757,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (b)  sub- section (3) shall be omitted 
  "
752,"Section 42(1)(d) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 42(1)(d),https://indiankanoon.org/doc/1134432/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1134432,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (d)  detail and search, and, if he thinks proper, arrest any person 
  "
753,"Section 42(1) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 42(1),https://indiankanoon.org/doc/815746/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,815746,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (1)  Any such officer (being an officer superior in rank 
  "
754,"Section 42(2) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 42(2),https://indiankanoon.org/doc/328570/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,328570,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (2)  Where an officer takes down any information in writing under 
  "
755,"Section 43(a) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 43(a),https://indiankanoon.org/doc/1383336/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1383336,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (a)  seize in any public place or in transit, any narcotic drug 
  "
756,"Section 43(b) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 43(b),https://indiankanoon.org/doc/457926/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,457926,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (b)  detain and search any person whom he has reason to believe 
  "
757,"Section 21(6) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 21(6),https://indiankanoon.org/doc/166282/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,166282,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (6)  After a search is conducted under sub- section (5), the officer 
  "
758,"Section 21 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 21,https://indiankanoon.org/doc/396073/,The Narcotic Drugs And Psychotropic Substances Act,2001,396073,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 21 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   21.  Amendment of section 49.- In section 
  "
759,"Section 24(a) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 24(a),https://indiankanoon.org/doc/260795/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,260795,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (a)  in sub- section (1), for the words"" or Border Security Force 
  "
760,"Section 24(b) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 24(b),https://indiankanoon.org/doc/1202492/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1202492,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (b)  in sub- section (2), after the word"" excise"", the words 
  "
761,"Section 24 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 24,https://indiankanoon.org/doc/1787869/,The Narcotic Drugs And Psychotropic Substances Act,2001,1787869,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 24 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   24.  Amendment of section 53.- In section 
  "
762,"Section 25(a) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 25(a),https://indiankanoon.org/doc/986878/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,986878,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (a)  any narcotic drug or psychotropic substance or controlled substance 
  "
763,"Section 25(b) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 25(b),https://indiankanoon.org/doc/87332/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,87332,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (b)  any opium poppy, cannabis plant or coca plant growing 
  "
764,"Section 25(c) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 25(c),https://indiankanoon.org/doc/1402356/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1402356,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (c)  any apparatus specially designed or any group of utensils specially adopted 
  "
765,"Section 25(d) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 25(d),https://indiankanoon.org/doc/782090/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,782090,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (d)  any materials which have undergone any process towards the manufacture 
  "
766,"Section 26(a) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 26(a),https://indiankanoon.org/doc/145853/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,145853,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (a)  for sub- section (1), the following sub- section shall be substituted 
  "
767,"Section 26(b) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 26(b),https://indiankanoon.org/doc/1496077/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1496077,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (b)  in sub- sections (2) and (3), after the words"" psychotropic substance 
  "
768,"Section 26 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 26,https://indiankanoon.org/doc/1802228/,The Narcotic Drugs And Psychotropic Substances Act,2001,1802228,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 26 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   26.  Amendment of section 60.- In section 
  "
769,"Section 27 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 27,https://indiankanoon.org/doc/1448312/,The Narcotic Drugs And Psychotropic Substances Act,2001,1448312,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 27 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   27.  Amendment of section 61.- In section 
  "
770,"Section 28 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 28,https://indiankanoon.org/doc/1647884/,The Narcotic Drugs And Psychotropic Substances Act,2001,1647884,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 28 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   28.  Amendment of section 62.- In section 
  "
771,"Section 29(a) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 29(a),https://indiankanoon.org/doc/1570905/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,1570905,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (a)  in sub- section (2), in the second proviso, after the words 
  "
772,"Section 29 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 29,https://indiankanoon.org/doc/1178923/,The Narcotic Drugs And Psychotropic Substances Act,2001,1178923,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 29 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   29.  Amendment of section 63.- In section 
  "
773,"Section 30 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 30,https://indiankanoon.org/doc/1375682/,The Narcotic Drugs And Psychotropic Substances Act,2001,1375682,https://indiankanoon.org/doc/1997854/,1997854,"
    Section 30 in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   30.  Substitution of new section for section 
  "
774,"Section 31(i) in The Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001",Section 31(i),https://indiankanoon.org/doc/992365/,The Narcotic Drugs And Psychotropic Substances (Amendment) Act,2001,992365,https://indiankanoon.org/doc/1997854/,1997854,"
    Narcotic Drugs And Psychotropic Substances (Amendment) Act,   2001   (i)  in clause (a), for the word"" five"", the word"" ten"" shall 
  "
775,"Section 18 in The Consumer Protection (Amendment) Act,   2002",Section 18,https://indiankanoon.org/doc/146291/,The Consumer Protection Act,2002,146291,https://indiankanoon.org/doc/1819218/,1819218,"
    Central Government Act  Section 18 in The Consumer Protection (Amendment) Act,   2002   18.  Amendment of section 20.- In section ... member before the commencement of the Consumer Protection (Amendment) Act,  2002  shall continue to hold such office as President 
  "
776,"The Securities And Exchange Board Of India (Amendment) Act,   2002",,https://indiankanoon.org/docfragment/188267/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-2002%20todate%3A%2031-12-2002%20sortby%3A%20mostrecent,The Securities And Exchange Board Of India Act,2002,188267,,,"
    Government Act  The Securities And Exchange Board Of India (Amendment) Act,   2002 
  THE SECURITIES AND EXCHANGE BOARD OF INDIA (AMENDMENT ... called the Securities and Exchange Board of India (Amendment) Act,  2002 .     (2)   It shall be deemed to have come into 
  "
777,"The Code Of Civil Procedure (Amendment) Act,   2002",,https://indiankanoon.org/docfragment/206650/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-2002%20todate%3A%2031-12-2002%20sortby%3A%20mostrecent,The Code Of Civil Procedure Act,2002,206650,,,"
    Central Government Act  The Code Of Civil Procedure (Amendment) Act,   2002 
  THE CODE OF CIVIL PROCEDURE (AMENDMENT ... called the Code of Civil Procedure (Amendment) Act,  2002 .     (2)   It shall come into force on such date 
  "
778,"Section 15 in The Code Of Civil Procedure (Amendment) Act,   2002",Section 15,https://indiankanoon.org/doc/299466/,The Code Of Civil Procedure Act,2002,299466,https://indiankanoon.org/doc/206650/,206650,"
    Section 15 in The Code Of Civil Procedure (Amendment) Act,   2002   15.  Amendment of the Code of Civil Procedure (Amendment ... Code of Civil Procedure (Amendment) Act,  1999  (46 of  1999  ),-   (a)   section 30 shall be omitted;     (b)   in section 
  "
779,"The Constitution (Scheduled Castes) Order (Amendment) Act,   2002",,https://indiankanoon.org/docfragment/325389/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-2002%20todate%3A%2031-12-2002%20sortby%3A%20mostrecent,The Constitution Order (Amendment) Act,2002,325389,,,"
    Central Government Act  The Constitution (Scheduled Castes) Order (Amendment) Act,   2002 
  THE CONSTITUTION (SCHEDULED CASTES) ORDER (AMENDMENT ... called the Constitution (Scheduled Castes) Order (Amendment) Act,  2002 . 



   2.   Amendment of the Constitution (Scheduled Castes) Order,  1950  .- The Schedule 
  "
780,"Section 20 in The Consumer Protection (Amendment) Act,   2002",Section 20,https://indiankanoon.org/doc/415713/,The Consumer Protection Act,2002,415713,https://indiankanoon.org/doc/1819218/,1819218,"
    Central Government Act  Section 20 in The Consumer Protection (Amendment) Act,   2002   20.  Substitution of new sections for section 
  "
781,"Section 17 in The Consumer Protection (Amendment) Act,   2002",Section 17,https://indiankanoon.org/doc/500098/,The Consumer Protection Act,2002,500098,https://indiankanoon.org/doc/1819218/,1819218,"
    Central Government Act  Section 17 in The Consumer Protection (Amendment) Act,   2002   17.  Insertion of new section 19A.- After section 
  "
782,"Section 8 in The Insurance (Amendment) Act,   2002",Section 8,https://indiankanoon.org/doc/737017/,The Insurance Act,2002,737017,https://indiankanoon.org/doc/1210757/,1210757,"
    Central Government Act  Section 8 in The Insurance (Amendment) Act,   2002   8.  Amendment of section 40.- In section 
  "
783,"The All- India Institute Of Medical Sciences (Amendment) Act,   2002",,https://indiankanoon.org/docfragment/796154/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-2002%20todate%3A%2031-12-2002%20sortby%3A%20mostrecent,The All- India Institute Of Medical Sciences Act,2002,796154,,,"
    Government Act  The All- India Institute Of Medical Sciences (Amendment) Act,   2002 
  THE ALL- INDIA INSTITUTE OF MEDICAL SCIENCES (AMENDMENT ... called the All- India Institute of Medical Sciences (Amendment) Act,  2002 .     (2)   It shall come into force on such date 
  "
784,"Section 2 in The Consumer Protection (Amendment) Act,   2002",Section 2,https://indiankanoon.org/doc/827218/,The Consumer Protection Act,2002,827218,https://indiankanoon.org/doc/1819218/,1819218,"
    Central Government Act  Section 2 in The Consumer Protection (Amendment) Act,   2002   2.  Amendment of section 2.- In the Consumer 
  "
785,"The University (Amendment) Act,   2002",,https://indiankanoon.org/docfragment/890608/?formInput=title%3A%20%28Amendment%29%20%20doctypes%3A%20judgments%2Claws%20fromdate%3A%201-1-2002%20todate%3A%2031-12-2002%20sortby%3A%20mostrecent,The University Act,2002,890608,,,"
    Central Government Act  The University (Amendment) Act,   2002 
  THE UNIVERSITY (AMENDMENT) ACT,   2002  ACT NO. 43 OF   2002
[ 12th August ... title.- This Act may be called the Delhi University (Amendment) Act,  2002 . 



   2.   Amendment of section 
  "
